s,x,y,yaw,curvature,v_ref,width_left,width_right
30.190427,2.671903,5.276996,1.607488,-0.268535,4.273759,0.346522,1.018989
30.290400,2.669577,5.376942,1.581725,-0.246849,4.383083,0.357972,1.010930
30.390373,2.669718,5.476914,1.558097,-0.225838,4.493793,0.372092,1.000701
30.490346,2.672116,5.576859,1.536524,-0.205732,4.605974,0.377587,0.988353
30.590320,2.676569,5.676733,1.516954,-0.185762,4.719451,0.382974,0.980807
30.690294,2.682876,5.776508,1.499384,-0.165715,4.834393,0.390319,0.975770
30.790267,2.690835,5.876164,1.483817,-0.145713,4.950865,0.398854,0.969196
30.890242,2.700245,5.975695,1.470254,-0.125608,5.000000,0.408823,0.961141
30.990216,2.710904,6.075099,1.458696,-0.105605,5.000000,0.420056,0.951604
31.090191,2.722612,6.174386,1.449135,-0.085677,5.000000,0.432325,0.940881
31.190165,2.735170,6.273569,1.441574,-0.065587,5.000000,0.445403,0.929117
31.290140,2.748378,6.372667,1.436005,-0.045817,5.000000,0.459063,0.916476
31.390116,2.762040,6.471705,1.432426,-0.025779,5.000000,0.473083,0.903134
31.490090,2.775957,6.570706,1.430829,-0.006155,5.000000,0.487245,0.889280
31.590065,2.789935,6.669699,1.431214,0.013838,5.000000,0.501333,0.875117
31.690040,2.803776,6.768711,1.433577,0.033435,5.000000,0.515142,0.860855
31.790015,2.817286,6.867769,1.437902,0.053090,4.958541,0.528469,0.846717
31.889990,2.830270,6.966897,1.444191,0.072721,4.884280,0.541124,0.832931
31.989965,2.842533,7.066117,1.452434,0.092193,4.809148,0.552923,0.819733
32.089940,2.853881,7.165446,1.462632,0.111802,4.733335,0.563695,0.807366
32.189914,2.864118,7.264895,1.474782,0.131265,4.657011,0.573277,0.796074
32.289888,2.873049,7.364469,1.488891,0.150989,4.580345,0.581514,0.786107
32.389862,2.880476,7.464167,1.504974,0.170751,4.503474,0.588263,0.777725
32.489835,2.886200,7.563976,1.523018,0.190223,4.426469,0.593387,0.771191
32.589809,2.890025,7.663877,1.542994,0.209388,4.349306,0.596755,0.766778
32.689782,2.891758,7.763835,1.564894,0.228728,4.272019,0.598241,0.764757
32.789755,2.891205,7.863806,1.588769,0.248878,4.194764,0.597748,0.765414
32.889727,2.888165,7.963732,1.614777,0.271418,4.118188,0.595160,0.784846
32.989699,2.882415,8.063538,1.643063,0.294441,4.042430,0.586124,0.819086
33.089670,2.873730,8.163131,1.673479,0.314039,3.966799,0.574117,0.856241
33.189640,2.861923,8.262402,1.705516,0.326856,3.888816,0.559539,0.884125
33.289611,2.846879,8.361234,1.738819,0.339373,3.808284,0.546718,0.916945
33.389581,2.828491,8.459499,1.773678,0.357975,3.726038,0.538096,0.951924
33.489551,2.806599,8.557042,1.811076,0.390171,3.646325,0.526680,0.991916
