s,x,y,yaw,curvature,v_ref,width_left,width_right
25.922523000,-4.559962000,2.002512000,-3.001553781,0.184804543,4.000000000,0.763846000,0.401650000
26.022610000,-4.658934000,1.987626000,-2.981916598,0.207598003,4.000000000,0.759113000,0.416495000
26.122697000,-4.757575000,1.970687000,-2.960002189,0.230309896,4.000000000,0.753199000,0.433839000
26.222784000,-4.855799000,1.951479000,-2.935773363,0.253845738,3.969584558,0.745493000,0.450353000
26.322871000,-4.953503000,1.929782000,-2.909167108,0.277815456,3.794475855,0.737636000,0.469475000
26.422958000,-5.050566000,1.905377000,-2.880119344,0.302635307,3.635550647,0.731951000,0.492845000
26.523045000,-5.146844000,1.878044000,-2.848618751,0.326827485,3.498410029,0.724028000,0.525537000
26.623132000,-5.242176000,1.847577000,-2.814721005,0.350539136,3.378016290,0.713739000,0.563133000
26.723219000,-5.336380000,1.813785000,-2.778438637,0.374477942,3.268262077,0.704466000,0.605906000
26.823306000,-5.429251000,1.776487000,-2.739713843,0.399343829,3.164874601,0.694605000,0.654643000
26.923393000,-5.520557000,1.735508000,-2.698354662,0.427121269,3.060232313,0.681997000,0.710896000
27.023480000,-5.610027000,1.690665000,-2.654170181,0.455798674,2.962398417,0.666500000,0.769761000
27.123567000,-5.697358000,1.641789000,-2.607204462,0.482698379,2.878671285,0.657683000,0.838316000
27.223654000,-5.782226000,1.588753000,-2.557791432,0.504702624,2.815219191,0.647498000,0.918368000
27.323741000,-5.864307000,1.531500000,-2.506177320,0.526678880,2.755859320,0.633940000,1.012062000
27.423828000,-5.943257000,1.470002000,-2.452070686,0.554517905,2.685790967,0.616822000,1.117865000
27.523915000,-6.018672000,1.404221000,-2.394423125,0.597429544,2.587537472,0.602397000,1.217492000
27.624002000,-6.090020000,1.334052000,-2.332253829,0.644877298,2.490528130,0.584541000,1.339574000
27.724089000,-6.156692000,1.259429000,-2.265475711,0.689520382,2.408554299,0.562732000,1.417136000
