s,x,y,yaw,curvature,v_ref,width_left,width_right
13.511740500,6.300084000,0.054696000,-0.449694600,-0.227250023,2.162982177,1.464903000,0.644101500
13.661871000,6.434149500,-0.012858000,-0.481336414,-0.194273009,2.231311923,1.383169500,0.688588500
13.812001500,6.566190000,-0.084294000,-0.507913271,-0.159778993,2.297610476,1.270077000,0.736002000
13.962132000,6.696480000,-0.158877000,-0.529236366,-0.124281352,2.362048877,1.168317000,0.845941500
14.112261000,6.825358500,-0.235879500,-0.544642528,-0.080957117,2.424774814,1.075572000,0.953986500
14.262391500,6.953290500,-0.314442000,-0.553182067,-0.032804085,2.485919125,0.989934000,1.066117500
14.412522000,7.080835500,-0.393634500,-0.554540914,0.014701582,2.545595195,0.909328500,1.187235000
14.562652500,7.208554500,-0.472545000,-0.549401005,0.053770942,2.525000528,0.831493500,1.315645500
14.712783000,7.336906500,-0.550422000,-0.538766788,0.087895621,2.434180800,0.771363000,1.416082500
14.862913500,7.466274000,-0.626598000,-0.522979398,0.122419990,2.346962400,0.716851500,1.486413000
15.013044000,7.597018500,-0.700383000,-0.501714419,0.160867721,2.256878400,0.660549000,1.564482000
15.163174500,7.729504500,-0.770988000,-0.474464871,0.202143340,2.189340000,0.618337500,1.643989500
15.313305000,7.864071000,-0.837540000,-0.441020210,0.243398990,2.122272000,0.576420000,1.668991500
15.463435500,8.000976000,-0.899130000,-0.401536182,0.282597539,2.064638400,0.540399000,1.703442000
15.613566000,8.140366500,-0.954856500,-0.356170094,0.321757063,2.081440800,0.550900500,1.749762000
15.763696500,8.282283000,-1.003786500,-0.304907593,0.361150158,2.088316800,0.555198000,1.773624000
15.913827000,8.426638500,-1.044952500,-0.247490688,0.403744332,2.080802400,0.550501500,1.795792500
16.063957500,8.573217000,-1.077297000,-0.183406680,0.449966888,2.069116800,0.543198000,1.835586000
16.214088000,8.721639000,-1.099672500,-0.112357409,0.496534475,2.083183200,0.551989500,1.843536000
16.364218500,8.871309000,-1.110931500,-0.034994065,0.534073634,2.093116800,0.558198000,1.850332500
16.514349000,9.021396000,-1.110166500,0.047849559,0.569544970,2.064624000,0.540390000,1.854766500
16.664479500,9.170863500,-1.096587000,0.136174334,0.607088047,2.021616000,0.513510000,1.794967500
16.814610000,9.318468000,-1.069461000,0.227640644,0.611372751,2.022508800,0.514068000,1.756887000
16.964740500,9.462969000,-1.028919000,0.318275188,0.596037581,2.024942400,0.515589000,1.690390500
17.114871000,9.603270000,-0.975625500,0.406947580,0.585224916,2.019561600,0.512226000,1.652769000
17.265001500,9.738355500,-0.910225500,0.493352275,0.565828749,2.037369600,0.523356000,1.634238000
17.415132000,9.867408000,-0.833598000,0.576324693,0.539504653,2.040854400,0.525534000,1.640467500
17.565262500,9.989841000,-0.746778000,0.655584950,0.516378293,2.042335200,0.526459500,1.660005000
17.715393000,10.105185000,-0.650734500,0.731646952,0.496898421,2.040753600,0.525471000,1.700565000
17.865523500,10.213051500,-0.546360000,0.804933075,0.479397762,2.031016800,0.519385500,1.721133000
18.015654000,10.313134500,-0.434497500,0.875777667,0.464372719,2.041296000,0.525810000,1.744992000
18.165783000,10.405183500,-0.315933000,0.944399149,0.449785232,2.041377600,0.525861000,1.773193500
18.315913500,10.489023000,-0.191427000,1.010866392,0.435671548,2.059932000,0.537457500,1.786768500
18.466044000,10.564546500,-0.061705500,1.075359468,0.423489255,2.071305600,0.544566000,1.817785500
18.616174500,10.631676000,0.072553500,1.138297427,0.414953391,2.099277600,0.562048500,1.820280000
18.766305000,10.690317000,0.210732000,1.200173183,0.409335927,2.115532800,0.572208000,1.826743500
18.916435500,10.740361500,0.352252500,1.261317335,0.405211874,2.167315200,0.604572000,1.836937500
19.066566000,10.781709000,0.496552500,1.321888389,0.401697459,2.210865600,0.631791000,1.838451000
19.216696500,10.814284500,0.643083000,1.381982539,0.398862467,2.245171200,0.653232000,1.853562000
19.366827000,10.838032500,0.791301000,1.441764656,0.397537326,2.280924000,0.675577500,1.862812500
19.516957500,10.852897500,0.940672500,1.501465063,0.397776315,2.305576800,0.690985500,1.887754500
19.667088000,10.858821000,1.090663500,1.561328740,0.399708719,2.319537600,0.699711000,1.910580000
19.817218500,10.855738500,1.240740000,1.621584716,0.403003264,2.349842400,0.718651500,1.949847000
